zone_type_id	code	name	block_id	
1	330006074	DENISHPET	139	
1	330006075	DENISHPET	139	
1	330006076	DENISHPET	139	
1	330006077	DESAVILAKKU	129	
1	330006078	DESAVILAKKU	129	
1	330006079	DESAVILAKKU	129	
1	330006080	DESAVILAKKU	129	
1	330006081	DESAVILAKKU	129	
1	330006082	DESAVILLAKKU	129	
1	330006083	DESAVILLAKKU	129	
1	330006084	Devaanandal	112	
1	330006085	Devaanandal	112	
1	330006086	DEVADANAM	237	
1	330006087	DEVADANAM	237	
1	330006088	DEVADHANAM	20	
1	330006089	DEVADHANAM	20	
1	330006090	DEVADHANAM	20	
1	330006091	DEVADHANAMPETTAI	44	
1	330006092	DEVADHANAMPETTAI	44	
1	330006093	DEVADUR	11	
1	330006094	DEVAGANAPALLI	427	
1	330006095	DEVAGANAPALLI	427	
1	330006096	DEVAGANAPALLI	427	
1	330006097	Devalambapuram	28	
1	330006098	Devalambapuram	28	
1	330006099	DEVALAPURAM	79	
1	330006100	DEVALAPURAM	79	
1	330006101	DEVALAPURAM	79	
1	330006102	DEVAMANGALAM	433	
1	330006103	DEVAMPADI	191	
1	330006104	DEVAMPADI	191	
1	330006105	DEVAMPADI	191	
1	330006106	DEVANALLUR	368	
1	330006107	DEVANALLUR	192	
1	330006108	DEVANALLUR	368	
1	330006109	DEVANALLUR	368	
1	330006110	DEVANALLUR	368	
1	330006111	DEVANALLUR	368	
1	330006112	DEVANALLUR	368	
1	330006113	DEVANALLUR	368	
1	330006114	Devanampattu	109	
1	330006115	Devanampattu	109	
1	330006116	Devanampattu	109	
1	330006117	Devanampattu	109	
1	330006118	DEVANANCHERRI	209	
1	330006119	DEVANANCHERRI	209	
1	330006120	DEVANANCHERRI	209	
1	330006121	DEVANANCHERRI	209	
1	330006122	Devanandal	111	
1	330006123	Devanandal	111	
1	330006124	Devanandal	111	
1	330006125	DEVANANDAL	65	
1	330006126	DEVANANDAL	65	
1	330006127	DEVANERI	21	
1	330006128	DEVANGUDI	236	
1	330006129	DEVANGUDI	32	
1	330006130	DEVANNAGOUNDANUR	127	
1	330006131	DEVANNAGOUNDANUR	127	
1	330006132	DEVANNAGOUNDANUR	127	
1	330006133	DEVANNAGOUNDANUR	127	
1	330006134	DEVANNAGOUNDANUR	127	
1	330006135	DEVANNAGOUNDANUR	127	
1	330006136	DEVANNAGOUNDANUR	127	
1	330006137	DEVANNAGOUNDANUR	127	
1	330006138	DEVANOOR	253	
1	330006139	DEVANOOR	253	
1	330006140	DEVANOOR	253	
1	330006141	DEVANTHANGAL	44	
1	330006142	DEVANTHAVADI	60	
1	330006143	DEVANUR	432	
1	330006144	Devanur	111	
1	330006145	Devanur	111	
1	330006146	Devanur	111	
1	330006147	Devanur	111	
1	330006148	DEVANUR	51	
1	330006149	DEVANUR	60	
1	330006150	DEVANUR	60	
1	330006151	DEVANUR	223	
1	330006152	DEVANUR NADU	140	
1	330006153	DEVANUR NADU	140	
1	330006154	DEVANUR NADU	140	
1	330006155	DEVANUR NADU	140	
1	330006156	DEVANUR NADU	140	
1	330006157	DEVANUR NADU	140	
1	330006158	DEVANUR NADU	140	
1	330006159	DEVANUR NADU	140	
1	330006160	DEVANUR NADU	140	
1	330006161	DEVANUR NADU	140	
1	330006162	DEVANUR NADU	140	
1	330006163	DEVANURPUDUR	445	
1	330006164	DEVANURPUDUR	445	
1	330006165	DEVANURPUDUR	445	
1	330006166	DEVANURPUDUR	445	
1	330006167	DEVANURPUDUR	445	
1	330006168	DEVANURPUDUR	445	
1	330006169	DEVANURPUDUR	445	
1	330006170	DEVAPANDALAM	61	
1	330006171	DEVAPANDALAM	61	
1	330006172	DEVARADIYARKUPPAM	51	
1	330006173	DEVARADIYARKUPPAM	51	
1	330006174	DEVARAPPANPATTI	317	
1	330006175	DEVARAPPANPATTI	317	
1	330006176	DEVARAPPANPATTI	317	
1	330006177	DEVARAPPANPATTI	317	
1	330006178	DEVARAPPANPATTI	317	
1	330006179	Devarayanpalayam	107	
1	330006180	Devarayanpalayam	107	
1	330006181	Devarayanpalayam	107	
1	330006182	Devarayanpalayam	107	
1	330006183	DEVARAYANPALAYAM	437	
1	330006184	DEVARAYAPURAM	155	
1	330006185	DEVARISHIKUPPAM	71	
1	330006186	DEVARKANDANALLUR	232	
1	330006187	devarkulam	372	
1	330006188	DEVARMALAI	261	
1	330006189	DEVARULIMANGALAM	427	
1	330006190	DEVARULIMANGALAM	427	
1	330006191	DEVASAMUTHIRAM	421	
1	330006192	DEVASAMUTHIRAM	421	
1	330006193	DEVASERI	284	
1	330006194	DEVASINGAMPATTY	259	
1	330006195	DEVATHUR	11	
1	330006196	DEVATHUR	314	
1	330006197	DEVATHUR	314	
1	330006198	DEVATHUR	314	
1	330006199	DEVATHUR	314	
1	330006200	Devendavakkam	16	
1	330006201	Devendavakkam	16	
1	330006202	Devendavakkam	16	
1	330006203	DEVERAHALLI	429	
1	330006204	DEVERAHALLI	429	
1	330006205	DEVERIAMPAKKAM	2	
1	330006206	DEVICHETTIKUPPAM	66	
1	330006207	DEVICHETTIKUPPAM	66	
1	330006208	DEVICHETTIKUPPAM	66	
1	330006209	DEVICODE	405	
1	330006210	DEVICODE	405	
1	330006211	DEVICODE	405	
1	330006212	DEVICODE	405	
1	330006213	Devikapuram	105	
1	330006214	Devikapuram	105	
1	330006215	Devikapuram	105	
1	330006216	Devikapuram	105	
1	330006217	Devikapuram	105	
1	330006218	Devikapuram	105	
1	330006219	Devikapuram	105	
1	330006220	Devikapuram	105	
1	330006221	DEVIKULAM	50	
1	330006222	Devimangalam	108	
1	330006223	Devimangalam	108	
1	330006224	Devimangalam	108	
1	330006225	Devipattinam	327	
1	330006226	Devipattinam	327	
1	330006227	Devipattinam	327	
1	330006228	DEVIPATTINAM	381	
1	330006229	Devipattinam North	327	
1	330006230	Devipattinam South	327	
1	330006231	DEVIRIYAMBAKKAM	2	
1	330006232	DEVIRIYAMBAKKAM	2	
1	330006233	DEVIRIYAMBAKKAM	2	
1	330006234	DEVIYAGARAM	54	
1	330006235	DEVIYAGARAM (RC)	54	
1	330006236	DEVIYAKURICHI	128	
1	330006237	DEVIYAKURICHI	128	
1	330006238	DEVIYANANDAL	55	
1	330006239	DHADHAPURAM	117	
1	330006240	DHADHAPURAM	117	
1	330006241	DHADHAPURAM	117	
1	330006242	DHADHAPURAM	117	
1	330006243	DHADHAPURAM	117	
1	330006244	DHALAPATHYSAMUDRUM	373	
1	330006245	DHALAPATHYSAMUDRUM	373	
1	330006246	DHALAPATHYSAMUDRUM	373	
1	330006247	DHALAPATHYSAMUDRUM	373	
1	330006248	DHALAPATHYSAMUDRUM	373	
1	330006249	DHALAPATHYSAMUDRUM	373	
1	330006250	DHALAPATHYSAMUDRUM	373	
1	330006251	DHALAPATHYSAMUDRUM	373	
1	330006252	DHALAPATHYSAMUDRUM	373	
1	330006253	DHALAPATHYSAMUDRUM	373	
1	330006254	DHALAVAI	436	
1	330006255	DHALAVAIPATTINAM	449	
1	330006256	DHALAVAIPATTINAM	449	
1	330006257	DHALAVAIPATTINAM	449	
1	330006258	DHALAVAIPATTINAM	449	
1	330006259	DHALAVAIPATTINAM	449	
1	330006260	DHALAVAIPATTINAM	449	
1	330006261	DHALAVAIPATTINAM	449	
1	330006262	DHALAVAIPATTINAM	449	
1	330006263	DHALAVAIPATTINAM	449	
1	330006264	DHALAVAIPATTINAM	449	
1	330006265	Dhaliyur	195	
1	330006266	Dhamaraipakkam	112	
1	330006267	Dhamaraipakkam	112	
1	330006268	Dhamaraipakkam	112	
1	330006269	Dhamaraipakkam	112	
1	330006270	Dhamaraipakkam	112	
1	330006271	Dhamaraipakkam	112	
1	330006272	DHAMARAIPAKKAM	81	
1	330006273	DHAMOTHARANPATTINAM	337	
1	330006274	DHAMPALAYAM	48	
1	330006275	DHANAKONDAPALLI	69	
1	330006276	DHANAKONDAPALLI	69	
1	330006277	DHANDUKARANAHALLI	163	
1	330006278	DHANDUKARANAHALLI	163	
1	330006279	DHANDUKARANAHALLI	163	
1	330006280	DHANDUKARANAHALLI	163	
1	330006281	DHANDUKARANAHALLI	163	
1	330006282	DHANDUKARANAHALLI	163	
1	330006283	DHARANIVARAGAPURAM	25	
1	330006284	DHARAPURAM	139	
1	330006285	DHARASAMUTHRAM	433	
1	330006286	DHARASAMUTHRAM	433	
1	330006287	DHARAVENDRAM	427	
1	330006288	DHARAVENDRAM	427	
1	330006289	DHARAVENDRAM	427	
1	330006290	DHARGAS	24	
1	330006291	DHARKAST	4	
1	330006292	DHARMANEETHI	75	
1	330006293	DHARMAPURAM	401	
1	330006294	DHARMAPURAM	401	
1	330006295	DHARMAPURAM	401	
1	330006296	DHARMAPURAM	401	
1	330006297	DHARMAPURAM	401	
1	330006298	DHARMAPURAM	401	
1	330006299	DHARMAPURAM	401	
1	330006300	DHARMAPURAM	401	
1	330006301	DHARMAPURI	45	
1	330006302	DHARMAPURI	304	
1	330006303	DHARMATHUPATTI	323	
1	330006304	DHARMATHUPATTI	323	
1	330006305	DHARMATHUPATTI	323	
1	330006306	DHARMATHUPATTI	323	
1	330006307	DHARUGAPURAM	381	
1	330006308	DHASANAYAKKANPATTY	134	
1	330006309	DHASHILNAYAKKANUR	259	
1	330006310	DHASIRAHALLY	165	
1	330006311	DHASIRAHALLY	165	
1	330006312	DHASIRAHALLY	165	
1	330006313	DHASIRAHALLY	165	
1	330006314	DHESINGURAJAPURAM	238	
1	330006315	DHESIYAMANGALAM	259	
1	330006316	DHINDAL	164	
1	330006317	DHINDAL	164	
1	330006318	DHINDAL	164	
1	330006319	DHINDAL	164	
1	330006320	DHONNAKUTTAHALLI	162	
1	330006321	DHONNAKUTTAHALLI	162	
1	330006322	DHONNAKUTTAHALLI	162	
1	330006323	DHONNAKUTTAHALLI	162	
1	330006324	DHONNAKUTTAHALLI	162	
1	330006325	DHONNAKUTTAHALLI	162	
1	330006326	DHONNAKUTTAHALLI	162	
1	330006327	DHONNAKUTTAHALLI	162	
1	330006328	DHOOLIPATTI	261	
1	330006329	DHORAMANGALAM	123	
1	330006330	DHORAMANGALAM	123	
1	330006331	DHORAMANGALAM	123	
1	330006332	DHORAMANGALAM	123	
1	330006333	DHORAMANGALAM	123	
1	330006334	DHUTTAMPATTI	129	
1	330006335	DHUTTAMPATTI	129	
1	330006336	DHUTTAMPATTI	129	
1	330006337	DHUTTAMPATTI	129	
1	330006338	DHUTTAMPATTI	129	
1	330006339	DHUTTAMPATTY	129	
1	330006340	DIMMA SAMUTHIRAM	1	
1	330006341	DIMMA SAMUTHIRAM	1	
1	330006342	DIVANSAPUDUR	183	
1	330006343	DIVANSAPUDUR	183	
1	330006344	DIVANSAPUDUR	183	
1	330006345	DIVANSAPUDUR	183	
1	330006346	DIVANSAPUDUR	192	
1	330006347	DIVANSAPUDUR	183	
1	330006348	DIVANSAPUDUR	183	
1	330006349	DIVANSAPUDUR	183	
1	330006350	DIVANSAPUDUR	192	
1	330006351	diwansapudhur	183	
1	330006352	diwansapudur	183	
1	330006353	Diwansapudur	183	
1	330006354	Diwansapudur	183	
1	330006355	Diwansapudur	183	
1	330006356	DODABETTA	201	
1	330006357	DODABETTA	201	
1	330006358	DODABETTA	201	
1	330006359	DODABETTA	201	
1	330006360	DODABETTA	201	
1	330006361	DODABETTA	201	
1	330006362	DODABETTA	201	
1	330006363	DODABETTA	201	
1	330006364	DODABETTA	201	
1	330006365	DODABETTA	201	
1	330006366	DODDA UBBANUR	427	
1	330006367	DODDA UBBANUR	427	
1	330006368	DODDA UBBANUR	427	
1	330006369	DODDAMANCHI	427	
1	330006370	DODDAMANCHI	427	
1	330006371	DODDAMANCHI	427	
1	330006372	DODDAMANCHI	427	
1	330006373	DODDAMANCHI	427	
1	330006374	DODDAMANCHI	427	
1	330006375	DODDAMANCHI	427	
1	330006376	DODDAMETTARAI	426	
1	330006377	DODDAMETTARAI	426	
1	330006378	DODDAMETTARAI	426	
1	330006379	DODDAMETTARAI	426	
1	330006380	DODDATHIMMANAHALLI	426	
1	330006381	DODDATHIMMANAHALLI	426	
1	330006382	DODDATHIMMANAHALLI	426	
1	330006383	DODDATHIMMANAHALLI	426	
1	330006384	DODDATHIMMANAHALLI	426	
1	330006385	DODDATHIMMANAHALLI	426	
1	330006386	DODDATHIMMANAHALLI	426	
1	330006387	DOKKUBOTHANAHALLI	161	
1	330006388	DOKKUBOTHANAHALLI	161	
1	330006389	DOKKUBOTHANAHALLI	161	
1	330006390	DOKKUBOTHANAHALLI	161	
1	330006391	DOKKUBOTHANAHALLI	161	
1	330006392	DOKKUBOTHANAHALLI	161	
1	330006393	DOMBUCHERI	300	
1	330006394	DOMBUCHERI	300	
1	330006395	DOMBUCHERI	300	
1	330006396	DOMBUCHERI	300	
1	330006397	DOMBUCHERI	300	
1	330006398	DONIMEDU	81	
1	330006399	DORIPALLI	424	
1	330006400	DORIPALLI	424	
1	330006401	DORIPALLI	424	
1	330006402	DORIPALLI	424	
1	330006403	DORIPALLI	424	
1	330006404	DR.AMBETHKAR COLONY	51	
1	330006405	DULASIKODUMBU	264	
1	330006406	Duli	100	
1	330006407	Duli	100	
1	330006408	Duli	100	
1	330006409	Duli	100	
1	330006410	Duli	100	
1	330006411	Duli	100	
1	330006412	DURAIKUDI	240	
1	330006413	DURAIKUDI	240	
1	330006414	DURAIKUDI	98	
1	330006415	DURAIKUDI	98	
1	330006416	DURAIKUDI	98	
1	330006417	DURAIKUDI	98	
1	330006418	DURAISAMIYAPURAM	381	
1	330006419	DURAISAMYPURAM	303	
1	330006420	DURAISAMYPURAM	303	
1	330006421	DURAISAMYPURAM	386	
1	330006422	DURAIYOOR	387	
1	330006423	Durgainammiyandal	109	
1	330006424	Durgainammiyandal	109	
1	330006425	DURUGAM	81	
1	330006426	Dusi	103	
1	330006427	Dusi	103	
1	330006428	Dusi	103	
1	330006429	Dusi	103	
1	330006430	Dusi	103	
1	330006431	Dusi	103	
1	330006432	DUTT  NAGAR	45	
1	330006433	E SENBAGAPETTAI	361	
1	330006434	E. AYYAMPALAYAM	261	
1	330006435	E. CHITOOR	316	
1	330006436	E. CHITOOR	316	
1	330006437	E. CHITOOR	316	
1	330006438	E. CHITOOR	316	
1	330006439	E. CHITOOR	316	
1	330006440	E. CHITOOR	316	
1	330006441	E. CHITOOR	316	
1	330006442	E. CHITOOR	316	
1	330006443	E. RAJAPATTY	261	
1	330006444	E. SUKKAMPATTY	261	
1	330006445	E.ALAMARATHUPATTI	263	
1	330006446	E.Batherpettai	256	
1	330006447	E.Batherpettai	256	
1	330006448	E.Batherpettai	256	
1	330006449	E.Batherpettai	256	
1	330006450	E.Batherpettai	256	
1	330006451	E.Batherpettai	256	
1	330006452	E.KAMATCHIPURAM	307	
1	330006453	E.KANDIYANKOLLAI	432	
1	330006454	E.KEELAPPATTY	256	
1	330006455	E.KOTTAIPATTI	292	
1	330006456	E.KOTTAIPATTI	292	
1	330006457	E.KOTTAIPATTI	292	
1	330006458	E.KULLAMPATTI	263	
1	330006459	E.KUMARALINGAPURAM	349	
1	330006460	E.KUMARALINGAPURAM	349	
1	330006461	E.KUMARALINGAPURAM	349	
1	330006462	E.L.REDIAPATTI	346	
1	330006463	E.L.REDIAPATTI	346	
1	330006464	E.L.REDIAPATTI	346	
1	330006465	E.MALAMPATTI	291	
1	330006466	E.MALAMPATTI	291	
1	330006467	E.MALAMPATTI	291	
1	330006468	E.MALAMPATTI	291	
1	330006469	E.MELAVELI	432	
1	330006470	E.MUTHULINGAPURAM	349	
1	330006471	E.MUTHULINGAPURAM	349	
1	330006472	E.MUTHULINGAPURAM	349	
1	330006473	E.N.PALAYAM	57	
1	330006474	E.PUTHUPALAYAM	150	
1	330006475	E.RAMANATHAPURAM	346	
1	330006476	E.RAMANATHAPURAM	346	
1	330006477	E.REDDIPATTI	346	
1	330006478	E.VENGATAPURAMPUDUR	263	
1	330006479	EACHAMPADI	165	
1	330006480	EACHAMPADI	165	
1	330006481	EACHAMPADI	165	
1	330006482	EACHAMPADI	165	
1	330006483	EACHAMPADI	165	
1	330006484	EACHAMPADI	165	
1	330006485	EACHAMPADI	165	
1	330006486	EACHAMPADI	165	
1	330006487	EACHAMPADI	165	
1	330006488	EACHAMPADI	165	
1	330006489	EACHAMPATTI	116	
1	330006490	EACHAMPATTU	79	
1	330006491	EACHAMPATTY	259	
1	330006492	EACHAMPOONDI	33	
1	330006493	EACHANAHALLI	161	
1	330006494	EACHANAHALLI	161	
1	330006495	EACHANAHALLI	161	
1	330006496	EACHANAHALLI	161	
1	330006497	EACHANAHALLI	161	
1	330006498	EACHANAHALLI	161	
1	330006499	EACHANAHALLI	161	
1	330006500	EACHANGADU	48	
1	330006501	EACHANGADU	48	
1	330006502	EACHANGUDI	210	
1	330006503	EACHANGUDI	210	
1	330006504	EACHANKADU	65	
1	330006505	EACHANKARANAI	7	
1	330006506	EACHANKOTTAI	207	
1	330006507	EACHANKOTTAI	207	
1	330006508	EACHANKOTTAI	207	
1	330006509	EACHANKUPPAM	63	
1	330006510	EACHERI	52	
1	330006511	EACHUR	58	
1	330006512	EAIPAKKAM	98	
1	330006513	EALAGIRI	161	
1	330006514	EALAGIRI	161	
1	330006515	EALAGIRI	161	
1	330006516	EALOOR	337	
1	330006517	EANANGUDI	220	
1	330006518	EANANGUDI	220	
1	330006519	EANANGUDI	220	
1	330006520	EANDHUR	50	
1	330006521	EAPAKKAM	52	
1	330006522	EARGUTHI	79	
1	330006523	EARGUTTI	79	
1	330006524	EARGUTTI	79	
1	330006525	Earikollai	106	
1	330006526	EARIPURAKKARAI	213	
1	330006527	EARVAIKADU	226	
1	330006528	EARVAIKADU	226	
1	330006529	EARVAIPATTINAM	43	
1	330006530	EASANTHIMANGALAM	408	
1	330006531	EASANTHIMANGALAM	408	
1	330006532	EASANUR	33	
1	330006533	East perungalathur	13	
1	330006534	EAST RAJAPALAYAM	128	
1	330006535	EAST RAJAPALAYAM	128	
1	330006536	EAST RAJAPALAYAM	128	
1	330006537	EASTMARUDUR	55	
1	330006538	EATHAKKUDI	235	
1	330006539	EATTIKUTTAI	98	
1	330006540	EBBANAD	201	
1	330006541	EBBANAD	201	
1	330006542	EBBANAD	201	
1	330006543	EBBANAD	201	
1	330006544	EBBANAD	201	
1	330006545	EBBANAD	201	
1	330006546	EBBANAD	201	
1	330006547	ECHA ODAIPUDUR	118	
1	330006548	ECHADI	272	
1	330006549	ECHADI	272	
1	330006550	ECHADI	272	
1	330006551	ECHADI	272	
1	330006552	ECHADI	272	
1	330006553	ECHADI	272	
1	330006554	ECHADI	272	
1	330006555	ECHADI	272	
1	330006556	ECHADI	272	
1	330006557	ECHADI	272	
1	330006558	ECHADI	272	
1	330006559	ECHADI	272	
1	330006560	ECHADI	272	
1	330006561	ECHADI	272	
1	330006562	ECHADI	272	
1	330006563	ECHADI	272	
1	330006564	Echampatty	269	
1	330006565	ECHANGUDI	223	
1	330006566	echantha	372	
1	330006567	echantha	372	
1	330006568	echantha	372	
1	330006569	echantha	372	
1	330006570	echantha	372	
1	330006571	ECHIPALAYAM	439	
1	330006572	ECHIPALAYAM	439	
1	330006573	ECHIPALAYAM	439	
1	330006574	ECHIPALAYAM	439	
1	330006575	ECHOOR	7	
1	330006576	ECHUR	12	
1	330006577	echur	99	
1	330006578	echur	99	
1	330006579	echur	99	
1	330006580	echur	99	
1	330006581	echur	99	
1	330006582	echur	99	
1	330006583	EDA KEELAIYUR	236	
1	330006584	EDA MELAIYUR	236	
1	330006585	EDA MELAIYUR	236	
1	330006586	EDA MELAIYUR KANDIYAR THERU	236	
1	330006587	EDA MELAIYUR MIDDLE STREET	236	
1	330006588	EDA MELAIYUR MIDDLE STREET	236	
1	330006589	EDACHERRY	65	
1	330006590	EDAICHERUVAI	37	
1	330006591	EDAICHITTUR	42	
1	330006592	EDAIIRUPPUR	217	
1	330006593	EDAIIRUPPUR	217	
1	330006594	EDAIKATTU	433	
1	330006595	EDAIKKAL	57	
1	330006596	EDAIKKALPADI	441	
1	330006597	EDAIKKALPADI	441	
1	330006598	EDAIYAKURICHI	432	
1	330006599	EDAIYAKURICHI	432	
1	330006600	Edaiyankulathur	108	
1	330006601	EDAIYAPATTI	246	
1	330006602	EDAIYAPATTI	129	
1	330006603	EDAIYAPATTI	129	
1	330006604	EDAIYARTHAVANAI	369	
1	330006605	EDAIYARU	280	
1	330006606	EDAIYARU	280	
1	330006607	EDAIYATHI	215	
1	330006608	EDAIYATHI	215	
1	330006609	EDAIYATHI	215	
1	330006610	EDAIYATHI	215	
1	330006611	EDAIYATHI	215	
1	330006612	EDAIYATHI	215	
1	330006613	EDAIYATHUR	7	
1	330006614	Edaiyatrumangalam	243	
1	330006615	Edaiyatrumangalam	243	
1	330006616	Edaiyatrumangalam	243	
1	330006617	Edaiyatrumangalam	243	
1	330006618	Edaiyatrumangalam	243	
1	330006619	EDAIYUR	239	
1	330006620	EDAIYUR	239	
1	330006621	EDAIYUR	42	
1	330006622	EDAIYUR	42	
1	330006623	EDAIYUR	42	
1	330006624	EDAIYUR	42	
1	330006625	EDAIYUR	239	
1	330006626	EDAIYUR	239	
1	330006627	EDAIYUR	35	
1	330006628	EDAIYUR	35	
1	330006629	EDAIYUR	7	
1	330006630	EDAIYUR	54	
1	330006631	EDAKEELAIYUR	236	
1	330006632	EDAKEELAIYUR	236	
1	330006633	EDAKEELAIYUR	236	
1	330006634	EDAKEELAYUR	236	
1	330006635	EDAKEELAYUR	235	
1	330006636	EDAKKUDI	224	
1	330006637	EDAMACHI	3	
1	330006638	EDAMALAI	58	
1	330006639	EDAMANAL	228	
1	330006640	EDAMANAL	228	
1	330006641	EDAMANAL	224	
1	330006642	EDAMBADAL	329	
1	330006643	EDANEMILI	58	
1	330006644	EDANKANNI	434	
1	330006645	EDANKANNI	434	
1	330006646	EDAPALAYAM	48	
1	330006647	EDAPALAYAM	48	
1	330006648	EDAPALAYAM	48	
1	330006649	EDAPALAYAM	56	
1	330006650	Edapirai	106	
1	330006651	Edapirai	106	
1	330006652	Edapirai	106	
1	330006653	Edapirai	106	
1	330006654	Edapirai	106	
1	330006655	Edapirai	106	
1	330006656	EDAPPADI	118	
1	330006657	EDAPPULINADU	140	
1	330006658	EDAPULI NADU	140	
1	330006659	EDAPULI NADU	140	
1	330006660	EDAPULI NADU	140	
1	330006661	EDAPULI NADU	140	
1	330006662	EDAPULI NADU	140	
1	330006663	EDAPULI NADU	140	
1	330006664	EDAPULI NADU	140	
1	330006665	EDAPULI NADU	140	
1	330006666	EDAPULI NADU	140	
1	330006667	EDATHANUR	114	
1	330006668	EDATHANUR	114	
1	330006669	EDATHANUR	114	
1	330006670	EDAVAKKUDI	217	
1	330006671	EDAVAKKUDI	217	
1	330006672	EDAVAKKUDI	217	
1	330006673	EDAYAKOTTAI	318	
1	330006674	EDAYAKOTTAI	318	
1	330006675	EDAYAKOTTAI	318	
1	330006676	EDAYAKOTTAI	318	
1	330006677	EDAYAKOTTAI	318	
1	330006678	EDAYAKOTTAI	318	
1	330006679	EDAYAKOTTAI	318	
1	330006680	EDAYALAM	8	
1	330006681	EDAYAMBUDUR	3	
1	330006682	EDAYAMPALAYAM	439	
1	330006683	EDAYAMPALAYAM	439	
1	330006684	EDAYANCHAVADI	65	
1	330006685	EDAYANCHAVADI	20	
1	330006686	EDAYANCHAVADI	20	
1	330006687	EDAYANCHAVADI	20	
1	330006688	EDAYANCHAVADI	20	
1	330006689	EDAYANCHAVADI	20	
1	330006690	EDAYANCHAVADI	20	
1	330006691	EDAYANPALACHERI	34	
1	330006692	EDAYANSATHU	73	
1	330006693	EDAYANTHANGAL	84	
1	330006694	EDAYAPATTI	137	
1	330006695	EDAYAPATTI	129	
1	330006696	EDAYAPATTU	65	
1	330006697	EDAYAPATTY	137	
1	330006698	EDAYAPATTY	137	
1	330006699	EDAYAPATTY	137	
1	330006700	EDAYAPATTY	137	
1	330006701	EDAYAPATTY	137	
1	330006702	EDAYAPATTY	137	
1	330006703	EDAYAPPATTI	279	
1	330006704	EDAYAPPATTI	279	
1	330006705	EDAYAR	433	
1	330006706	EDAYARPAKKAM	12	
1	330006707	EDAYARPAKKAM	12	
1	330006708	EDAYATANKUDI	220	
1	330006709	EDAYATANKUDI	220	
1	330006710	Edayathankudi	220	
1	330006711	EDAYATHANKUDI	430	
1	330006712	EDAYATHIMANGALAM	281	
1	330006713	EDAYATHIMANGALAM	281	
1	330006714	EDAYATHUR	282	
1	330006715	EDAYATHUR	282	
1	330006716	EDAYATHUR	282	
1	330006717	EDAYATHUR	282	
1	330006718	EDDAKUDI VADAPATHY	225	
1	330006719	EDDAKUDI VADAPATHY	225	
1	330006720	EDDAKUDI VADAPATHY	225	
1	330006721	EDIMANICKAMPATTY	131	
1	330006722	EDISEVAL	387	
1	330006723	EDIYAR NATHAM	235	
1	330006724	EDOOR	22	
1	330006725	EDOOR	22	
1	330006726	Edumalai	244	
1	330006727	Edumalai	244	
1	330006728	EDUMALAI	244	
1	330006729	EDUMALAI	244	
1	330006730	EDUMALAI	244	
1	330006731	EDUTHANUR	53	
1	330006732	EDUTHAVAINATHAM	47	
1	330006733	EDUTHUKATTI SATHANOOR	223	
1	330006734	EDUTHUKKATTI	223	
1	330006735	EDUTHUKKATTI SATHANOOR	223	
1	330006736	EDUTHUKKATTI SATHANOOR	223	
1	330006737	EDYAR EMBETTHI	235	
1	330006738	EDYAR EMBETTHI	235	
1	330006739	EECHAMPATTI	116	
1	330006740	EEVALOOR	52	
1	330006741	EGANAPURAM	12	
1	330006742	EGANIVAYAL	280	
1	330006743	EGANIVAYAL	280	
1	330006744	EGAPERUMALUR	280	
1	330006745	EGAPERUMALUR	280	
1	330006746	EGAPERUMALUR	280	
1	330006747	EGAPURAM	135	
1	330006748	EGAPURAM	135	
1	330006749	EGAPURAM	135	
1	330006750	EGAPURAM	135	
1	330006751	EGAPURAM	135	
1	330006752	EGATTUR	17	
1	330006753	EGATTUR	17	
1	330006754	EGGUR	420	
1	330006755	EGGUR	420	
1	330006756	EGGUR	420	
1	330006757	EGGUR	420	
1	330006758	EGGUR	420	
1	330006759	EGGUR	420	
1	330006760	EGUMADURAI	22	
1	330006761	EGUMADURAI	22	
1	330006762	EKAMABARANALLUR	84	
1	330006763	EKAMABARANALLUR	84	
1	330006764	EKANAMPETTAI	2	
1	330006765	EKKAKUDI	336	
1	330006766	EKKANAMPETTAI	2	
1	330006767	Eklaspuram	77	
1	330006768	Elacheri	103	
1	330006769	Elacheri	103	
1	330006770	Elacheri	103	
1	330006771	Elacheri	103	
1	330006772	ELAGIRI	70	
1	330006773	ELAGIRI	70	
1	330006774	ELAGIRI	161	
1	330006775	ELAGIRI	161	
1	330006776	ELAGIRI	161	
1	330006777	ELAGIRI	161	
1	330006778	ELAGIRI	161	
1	330006779	ELAGIRI VILLAGE	70	
1	330006780	ELAIKADAIVIDUTHI	273	
1	330006781	ELAIKKADAMPUR	436	
1	330006782	ELAIKKADAMPUR	436	
1	330006783	ELAIYALOUR	223	
1	330006784	ELAIYALOUR	223	
1	330006785	ELAIYALOUR	223	
1	330006786	ELAIYALUR	223	
1	330006787	ELAIYANGANNI	114	
1	330006788	ELAIYANGANNI	114	
1	330006789	ELAIYANGANNI	114	
1	330006790	ELAIYANGANNI	114	
1	330006791	ELAIYANGANNI	114	
1	330006792	ELAIYANGANNI	114	
1	330006793	ELAIYANGANNI	114	
1	330006794	ELAIYUR	432	
1	330006795	elaiyur	232	
1	330006796	ELAIYUR	232	
1	330006797	ELAIYUR	232	
1	330006798	ELAIYUR	232	
1	330006799	ELAIYUR-VARIYANKAVAL	432	
1	330006800	ELAIYUR-VARIYANKAVAL	432	
1	330006801	ELAKURICHI	435	
1	330006802	ELAKURICHI	435	
